W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] 
W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] *****************************************
W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_145222-3ir5uxqg
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=16
  block_loop_count=3
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 2 steps
Training for 16 epoch(s) (~3048 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826538 | dt: 33049.62ms | tok/sec: 15,863 | bf16_mfu: 0.35%
step 00002 (0.07%) | loss: 10.747199 | dt: 971.88ms | tok/sec: 539,459 | bf16_mfu: 11.97%
step 00003 (0.10%) | loss: 10.594832 | dt: 1108.70ms | tok/sec: 472,885 | bf16_mfu: 10.50%
step 02523 (82.78%) | loss: 3.145108 | dt: 698.01ms | tok/sec: 751,113 | bf16_mfu: 16.67% | eta: 6.1m
step 02524 (82.81%) | loss: 3.144652 | dt: 696.83ms | tok/sec: 752,390 | bf16_mfu: 16.70% | eta: 6.1m
step 02525 (82.84%) | loss: 3.148003 | dt: 694.88ms | tok/sec: 754,498 | bf16_mfu: 16.75% | eta: 6.1m
step 02526 (82.87%) | loss: 3.151559 | dt: 695.53ms | tok/sec: 753,798 | bf16_mfu: 16.73% | eta: 6.1m
step 02527 (82.91%) | loss: 3.144803 | dt: 695.45ms | tok/sec: 753,879 | bf16_mfu: 16.73% | eta: 6.1m
step 02528 (82.94%) | loss: 3.156185 | dt: 697.17ms | tok/sec: 752,022 | bf16_mfu: 16.69% | eta: 6.1m
step 02529 (82.97%) | loss: 3.144051 | dt: 695.92ms | tok/sec: 753,372 | bf16_mfu: 16.72% | eta: 6.0m
step 02530 (83.01%) | loss: 3.139153 | dt: 697.71ms | tok/sec: 751,436 | bf16_mfu: 16.68% | eta: 6.0m
step 02531 (83.04%) | loss: 3.133588 | dt: 694.88ms | tok/sec: 754,506 | bf16_mfu: 16.75% | eta: 6.0m
step 02532 (83.07%) | loss: 3.153104 | dt: 697.48ms | tok/sec: 751,690 | bf16_mfu: 16.69% | eta: 6.0m
step 02533 (83.10%) | loss: 3.154961 | dt: 693.21ms | tok/sec: 756,320 | bf16_mfu: 16.79% | eta: 6.0m
step 02534 (83.14%) | loss: 3.157501 | dt: 694.60ms | tok/sec: 754,808 | bf16_mfu: 16.75% | eta: 6.0m
step 02535 (83.17%) | loss: 3.164754 | dt: 697.73ms | tok/sec: 751,421 | bf16_mfu: 16.68% | eta: 6.0m
step 02536 (83.20%) | loss: 3.171527 | dt: 694.97ms | tok/sec: 754,398 | bf16_mfu: 16.75% | eta: 6.0m
step 02537 (83.23%) | loss: 3.189943 | dt: 692.05ms | tok/sec: 757,581 | bf16_mfu: 16.82% | eta: 5.9m
step 02538 (83.27%) | loss: 3.183274 | dt: 694.96ms | tok/sec: 754,411 | bf16_mfu: 16.75% | eta: 5.9m
step 02539 (83.30%) | loss: 3.187319 | dt: 693.08ms | tok/sec: 756,461 | bf16_mfu: 16.79% | eta: 5.9m
step 02540 (83.33%) | loss: 3.192593 | dt: 696.80ms | tok/sec: 752,420 | bf16_mfu: 16.70% | eta: 5.9m
step 02541 (83.37%) | loss: 3.202952 | dt: 693.93ms | tok/sec: 755,537 | bf16_mfu: 16.77% | eta: 5.9m
step 02542 (83.40%) | loss: 3.200142 | dt: 693.50ms | tok/sec: 756,003 | bf16_mfu: 16.78% | eta: 5.9m
step 02543 (83.43%) | loss: 3.209993 | dt: 697.33ms | tok/sec: 751,855 | bf16_mfu: 16.69% | eta: 5.9m
step 02544 (83.46%) | loss: 3.207895 | dt: 696.94ms | tok/sec: 752,276 | bf16_mfu: 16.70% | eta: 5.9m
step 02545 (83.50%) | loss: 3.197537 | dt: 695.97ms | tok/sec: 753,317 | bf16_mfu: 16.72% | eta: 5.9m
step 02546 (83.53%) | loss: 3.184421 | dt: 698.22ms | tok/sec: 750,887 | bf16_mfu: 16.67% | eta: 5.8m
step 02547 (83.56%) | loss: 3.198709 | dt: 691.38ms | tok/sec: 758,322 | bf16_mfu: 16.83% | eta: 5.8m
step 02548 (83.60%) | loss: 3.183693 | dt: 698.39ms | tok/sec: 750,712 | bf16_mfu: 16.66% | eta: 5.8m
step 02549 (83.63%) | loss: 3.181954 | dt: 693.34ms | tok/sec: 756,177 | bf16_mfu: 16.79% | eta: 5.8m
step 02550 (83.66%) | loss: 3.180300 | dt: 695.48ms | tok/sec: 753,851 | bf16_mfu: 16.73% | eta: 5.8m
step 02551 (83.69%) | loss: 3.196357 | dt: 698.37ms | tok/sec: 750,733 | bf16_mfu: 16.66% | eta: 5.8m
step 02552 (83.73%) | loss: 3.201904 | dt: 697.02ms | tok/sec: 752,188 | bf16_mfu: 16.70% | eta: 5.8m
step 02553 (83.76%) | loss: 3.202760 | dt: 696.33ms | tok/sec: 752,930 | bf16_mfu: 16.71% | eta: 5.8m
step 02554 (83.79%) | loss: 3.207456 | dt: 694.50ms | tok/sec: 754,909 | bf16_mfu: 16.76% | eta: 5.7m
step 02555 (83.83%) | loss: 3.216177 | dt: 699.45ms | tok/sec: 749,569 | bf16_mfu: 16.64% | eta: 5.7m
step 02556 (83.86%) | loss: 3.215673 | dt: 696.26ms | tok/sec: 753,005 | bf16_mfu: 16.71% | eta: 5.7m
step 02557 (83.89%) | loss: 3.220450 | dt: 696.23ms | tok/sec: 753,034 | bf16_mfu: 16.72% | eta: 5.7m
step 02558 (83.92%) | loss: 3.209041 | dt: 692.07ms | tok/sec: 757,566 | bf16_mfu: 16.82% | eta: 5.7m
step 02559 (83.96%) | loss: 3.200954 | dt: 693.81ms | tok/sec: 755,666 | bf16_mfu: 16.77% | eta: 5.7m
step 02560 (83.99%) | loss: 3.201248 | dt: 699.25ms | tok/sec: 749,785 | bf16_mfu: 16.64% | eta: 5.7m
step 02561 (84.02%) | loss: 3.210236 | dt: 699.72ms | tok/sec: 749,280 | bf16_mfu: 16.63% | eta: 5.7m
step 02562 (84.06%) | loss: 3.211060 | dt: 695.20ms | tok/sec: 754,159 | bf16_mfu: 16.74% | eta: 5.7m
step 02563 (84.09%) | loss: 3.206492 | dt: 694.49ms | tok/sec: 754,922 | bf16_mfu: 16.76% | eta: 5.6m
step 02564 (84.12%) | loss: 3.220337 | dt: 694.13ms | tok/sec: 755,313 | bf16_mfu: 16.77% | eta: 5.6m
step 02565 (84.15%) | loss: 3.218525 | dt: 699.14ms | tok/sec: 749,899 | bf16_mfu: 16.65% | eta: 5.6m
step 02566 (84.19%) | loss: 3.214212 | dt: 694.02ms | tok/sec: 755,439 | bf16_mfu: 16.77% | eta: 5.6m
step 02567 (84.22%) | loss: 3.212343 | dt: 697.50ms | tok/sec: 751,670 | bf16_mfu: 16.69% | eta: 5.6m
step 02568 (84.25%) | loss: 3.206746 | dt: 697.15ms | tok/sec: 752,047 | bf16_mfu: 16.69% | eta: 5.6m
step 02569 (84.28%) | loss: 3.195690 | dt: 694.02ms | tok/sec: 755,437 | bf16_mfu: 16.77% | eta: 5.6m
step 02570 (84.32%) | loss: 3.192226 | dt: 698.56ms | tok/sec: 750,523 | bf16_mfu: 16.66% | eta: 5.6m
step 02571 (84.35%) | loss: 3.194565 | dt: 695.43ms | tok/sec: 753,904 | bf16_mfu: 16.73% | eta: 5.6m
step 02572 (84.38%) | loss: 3.194995 | dt: 693.02ms | tok/sec: 756,522 | bf16_mfu: 16.79% | eta: 5.5m
step 02573 (84.42%) | loss: 3.198231 | dt: 695.51ms | tok/sec: 753,817 | bf16_mfu: 16.73% | eta: 5.5m
step 02574 (84.45%) | loss: 3.188923 | dt: 699.10ms | tok/sec: 749,944 | bf16_mfu: 16.65% | eta: 5.5m
step 02575 (84.48%) | loss: 3.188197 | dt: 696.48ms | tok/sec: 752,765 | bf16_mfu: 16.71% | eta: 5.5m
step 02576 (84.51%) | loss: 3.199360 | dt: 694.99ms | tok/sec: 754,381 | bf16_mfu: 16.75% | eta: 5.5m
step 02577 (84.55%) | loss: 3.209499 | dt: 701.22ms | tok/sec: 747,677 | bf16_mfu: 16.60% | eta: 5.5m
step 02578 (84.58%) | loss: 3.189227 | dt: 698.22ms | tok/sec: 750,890 | bf16_mfu: 16.67% | eta: 5.5m
step 02579 (84.61%) | loss: 3.190930 | dt: 692.23ms | tok/sec: 757,394 | bf16_mfu: 16.81% | eta: 5.5m
step 02580 (84.65%) | loss: 3.178282 | dt: 696.44ms | tok/sec: 752,810 | bf16_mfu: 16.71% | eta: 5.4m
step 02581 (84.68%) | loss: 3.171337 | dt: 697.85ms | tok/sec: 751,285 | bf16_mfu: 16.68% | eta: 5.4m
step 02582 (84.71%) | loss: 3.173071 | dt: 693.39ms | tok/sec: 756,120 | bf16_mfu: 16.78% | eta: 5.4m
step 02583 (84.74%) | loss: 3.177223 | dt: 695.73ms | tok/sec: 753,581 | bf16_mfu: 16.73% | eta: 5.4m
step 02584 (84.78%) | loss: 3.173892 | dt: 698.56ms | tok/sec: 750,526 | bf16_mfu: 16.66% | eta: 5.4m
step 02585 (84.81%) | loss: 3.173822 | dt: 693.79ms | tok/sec: 755,682 | bf16_mfu: 16.77% | eta: 5.4m
step 02586 (84.84%) | loss: 3.184954 | dt: 696.99ms | tok/sec: 752,220 | bf16_mfu: 16.70% | eta: 5.4m
step 02587 (84.88%) | loss: 3.185206 | dt: 699.37ms | tok/sec: 749,660 | bf16_mfu: 16.64% | eta: 5.4m
step 02588 (84.91%) | loss: 3.177693 | dt: 695.75ms | tok/sec: 753,561 | bf16_mfu: 16.73% | eta: 5.4m
step 02589 (84.94%) | loss: 3.173892 | dt: 692.19ms | tok/sec: 757,431 | bf16_mfu: 16.81% | eta: 5.3m
step 02590 (84.97%) | loss: 3.159040 | dt: 698.18ms | tok/sec: 750,937 | bf16_mfu: 16.67% | eta: 5.3m
step 02591 (85.01%) | loss: 3.153641 | dt: 695.31ms | tok/sec: 754,034 | bf16_mfu: 16.74% | eta: 5.3m
step 02592 (85.04%) | loss: 3.145675 | dt: 695.24ms | tok/sec: 754,115 | bf16_mfu: 16.74% | eta: 5.3m
step 02593 (85.07%) | loss: 3.139071 | dt: 699.39ms | tok/sec: 749,630 | bf16_mfu: 16.64% | eta: 5.3m
step 02594 (85.10%) | loss: 3.144818 | dt: 695.36ms | tok/sec: 753,982 | bf16_mfu: 16.74% | eta: 5.3m
step 02595 (85.14%) | loss: 3.125947 | dt: 696.70ms | tok/sec: 752,527 | bf16_mfu: 16.70% | eta: 5.3m
step 02596 (85.17%) | loss: 3.133388 | dt: 695.29ms | tok/sec: 754,060 | bf16_mfu: 16.74% | eta: 5.3m
step 02597 (85.20%) | loss: 3.128604 | dt: 697.31ms | tok/sec: 751,872 | bf16_mfu: 16.69% | eta: 5.2m
step 02598 (85.24%) | loss: 3.129245 | dt: 691.55ms | tok/sec: 758,132 | bf16_mfu: 16.83% | eta: 5.2m
step 02599 (85.27%) | loss: 3.132742 | dt: 698.22ms | tok/sec: 750,892 | bf16_mfu: 16.67% | eta: 5.2m
step 02600 (85.30%) | loss: 3.141641 | dt: 696.27ms | tok/sec: 752,996 | bf16_mfu: 16.71% | eta: 5.2m
step 02601 (85.33%) | loss: 3.129866 | dt: 698.65ms | tok/sec: 750,435 | bf16_mfu: 16.66% | eta: 5.2m
step 02602 (85.37%) | loss: 3.127482 | dt: 694.84ms | tok/sec: 754,547 | bf16_mfu: 16.75% | eta: 5.2m
step 02603 (85.40%) | loss: 3.110170 | dt: 696.04ms | tok/sec: 753,247 | bf16_mfu: 16.72% | eta: 5.2m
step 02604 (85.43%) | loss: 3.104680 | dt: 694.75ms | tok/sec: 754,639 | bf16_mfu: 16.75% | eta: 5.2m
step 02605 (85.47%) | loss: 3.096549 | dt: 695.25ms | tok/sec: 754,096 | bf16_mfu: 16.74% | eta: 5.2m
step 02606 (85.50%) | loss: 3.092604 | dt: 694.16ms | tok/sec: 755,287 | bf16_mfu: 16.77% | eta: 5.1m
step 02607 (85.53%) | loss: 3.095216 | dt: 695.35ms | tok/sec: 753,989 | bf16_mfu: 16.74% | eta: 5.1m
step 02608 (85.56%) | loss: 3.098514 | dt: 697.08ms | tok/sec: 752,116 | bf16_mfu: 16.70% | eta: 5.1m
step 02609 (85.60%) | loss: 3.094395 | dt: 694.58ms | tok/sec: 754,825 | bf16_mfu: 16.76% | eta: 5.1m
step 02610 (85.63%) | loss: 3.097340 | dt: 695.47ms | tok/sec: 753,861 | bf16_mfu: 16.73% | eta: 5.1m
step 02611 (85.66%) | loss: 3.091088 | dt: 699.27ms | tok/sec: 749,759 | bf16_mfu: 16.64% | eta: 5.1m
step 02612 (85.70%) | loss: 3.097482 | dt: 696.73ms | tok/sec: 752,500 | bf16_mfu: 16.70% | eta: 5.1m
step 02613 (85.73%) | loss: 3.101914 | dt: 694.00ms | tok/sec: 755,461 | bf16_mfu: 16.77% | eta: 5.1m
step 02614 (85.76%) | loss: 3.104790 | dt: 694.25ms | tok/sec: 755,188 | bf16_mfu: 16.76% | eta: 5.0m
step 02615 (85.79%) | loss: 3.100981 | dt: 696.83ms | tok/sec: 752,392 | bf16_mfu: 16.70% | eta: 5.0m
step 02616 (85.83%) | loss: 3.100507 | dt: 695.55ms | tok/sec: 753,771 | bf16_mfu: 16.73% | eta: 5.0m
step 02617 (85.86%) | loss: 3.098511 | dt: 696.49ms | tok/sec: 752,759 | bf16_mfu: 16.71% | eta: 5.0m
step 02618 (85.89%) | loss: 3.105388 | dt: 696.45ms | tok/sec: 752,796 | bf16_mfu: 16.71% | eta: 5.0m
step 02619 (85.93%) | loss: 3.099547 | dt: 696.05ms | tok/sec: 753,228 | bf16_mfu: 16.72% | eta: 5.0m
step 02620 (85.96%) | loss: 3.116121 | dt: 692.60ms | tok/sec: 756,988 | bf16_mfu: 16.80% | eta: 5.0m
step 02621 (85.99%) | loss: 3.112147 | dt: 697.12ms | tok/sec: 752,074 | bf16_mfu: 16.69% | eta: 5.0m
step 02622 (86.02%) | loss: 3.119584 | dt: 696.56ms | tok/sec: 752,680 | bf16_mfu: 16.71% | eta: 5.0m
step 02623 (86.06%) | loss: 3.125242 | dt: 695.59ms | tok/sec: 753,734 | bf16_mfu: 16.73% | eta: 4.9m
step 02624 (86.09%) | loss: 3.113361 | dt: 693.71ms | tok/sec: 755,774 | bf16_mfu: 16.78% | eta: 4.9m
step 02625 (86.12%) | loss: 3.114183 | dt: 698.86ms | tok/sec: 750,208 | bf16_mfu: 16.65% | eta: 4.9m
step 02626 (86.15%) | loss: 3.106870 | dt: 698.18ms | tok/sec: 750,937 | bf16_mfu: 16.67% | eta: 4.9m
step 02627 (86.19%) | loss: 3.112614 | dt: 690.13ms | tok/sec: 759,690 | bf16_mfu: 16.86% | eta: 4.9m
step 02628 (86.22%) | loss: 3.108088 | dt: 693.88ms | tok/sec: 755,591 | bf16_mfu: 16.77% | eta: 4.9m
step 02629 (86.25%) | loss: 3.099564 | dt: 695.24ms | tok/sec: 754,113 | bf16_mfu: 16.74% | eta: 4.9m
step 02630 (86.29%) | loss: 3.105259 | dt: 692.32ms | tok/sec: 757,289 | bf16_mfu: 16.81% | eta: 4.9m
step 02631 (86.32%) | loss: 3.108860 | dt: 698.52ms | tok/sec: 750,564 | bf16_mfu: 16.66% | eta: 4.9m
step 02632 (86.35%) | loss: 3.105433 | dt: 695.29ms | tok/sec: 754,052 | bf16_mfu: 16.74% | eta: 4.8m
step 02633 (86.38%) | loss: 3.099868 | dt: 696.83ms | tok/sec: 752,389 | bf16_mfu: 16.70% | eta: 4.8m
step 02634 (86.42%) | loss: 3.100466 | dt: 693.89ms | tok/sec: 755,578 | bf16_mfu: 16.77% | eta: 4.8m
step 02635 (86.45%) | loss: 3.103241 | dt: 698.23ms | tok/sec: 750,879 | bf16_mfu: 16.67% | eta: 4.8m
step 02636 (86.48%) | loss: 3.086928 | dt: 693.82ms | tok/sec: 755,657 | bf16_mfu: 16.77% | eta: 4.8m
step 02637 (86.52%) | loss: 3.088359 | dt: 697.75ms | tok/sec: 751,400 | bf16_mfu: 16.68% | eta: 4.8m
step 02638 (86.55%) | loss: 3.074686 | dt: 697.64ms | tok/sec: 751,517 | bf16_mfu: 16.68% | eta: 4.8m
step 02639 (86.58%) | loss: 3.086994 | dt: 695.99ms | tok/sec: 753,300 | bf16_mfu: 16.72% | eta: 4.8m
step 02640 (86.61%) | loss: 3.086930 | dt: 698.80ms | tok/sec: 750,264 | bf16_mfu: 16.65% | eta: 4.7m
step 02641 (86.65%) | loss: 3.085834 | dt: 696.90ms | tok/sec: 752,312 | bf16_mfu: 16.70% | eta: 4.7m
step 02642 (86.68%) | loss: 3.079704 | dt: 698.71ms | tok/sec: 750,365 | bf16_mfu: 16.66% | eta: 4.7m
step 02643 (86.71%) | loss: 3.076037 | dt: 695.05ms | tok/sec: 754,317 | bf16_mfu: 16.74% | eta: 4.7m
step 02644 (86.75%) | loss: 3.074890 | dt: 694.67ms | tok/sec: 754,730 | bf16_mfu: 16.75% | eta: 4.7m
step 02645 (86.78%) | loss: 3.072566 | dt: 696.61ms | tok/sec: 752,631 | bf16_mfu: 16.71% | eta: 4.7m
step 02646 (86.81%) | loss: 3.063082 | dt: 698.20ms | tok/sec: 750,911 | bf16_mfu: 16.67% | eta: 4.7m
step 02647 (86.84%) | loss: 3.060947 | dt: 699.45ms | tok/sec: 749,575 | bf16_mfu: 16.64% | eta: 4.7m
step 02648 (86.88%) | loss: 3.059367 | dt: 697.27ms | tok/sec: 751,913 | bf16_mfu: 16.69% | eta: 4.7m
step 02649 (86.91%) | loss: 3.067806 | dt: 693.08ms | tok/sec: 756,463 | bf16_mfu: 16.79% | eta: 4.6m
step 02650 (86.94%) | loss: 3.050377 | dt: 691.85ms | tok/sec: 757,808 | bf16_mfu: 16.82% | eta: 4.6m
step 02651 (86.98%) | loss: 3.046312 | dt: 698.71ms | tok/sec: 750,364 | bf16_mfu: 16.66% | eta: 4.6m
step 02652 (87.01%) | loss: 3.065526 | dt: 695.41ms | tok/sec: 753,925 | bf16_mfu: 16.74% | eta: 4.6m
step 02653 (87.04%) | loss: 3.071538 | dt: 695.54ms | tok/sec: 753,781 | bf16_mfu: 16.73% | eta: 4.6m
step 02654 (87.07%) | loss: 3.082905 | dt: 695.73ms | tok/sec: 753,583 | bf16_mfu: 16.73% | eta: 4.6m
step 02655 (87.11%) | loss: 3.073287 | dt: 698.24ms | tok/sec: 750,872 | bf16_mfu: 16.67% | eta: 4.6m
step 02656 (87.14%) | loss: 3.071381 | dt: 698.14ms | tok/sec: 750,980 | bf16_mfu: 16.67% | eta: 4.6m
step 02657 (87.17%) | loss: 3.064709 | dt: 697.82ms | tok/sec: 751,318 | bf16_mfu: 16.68% | eta: 4.5m
step 02658 (87.20%) | loss: 3.068729 | dt: 694.06ms | tok/sec: 755,388 | bf16_mfu: 16.77% | eta: 4.5m
step 02659 (87.24%) | loss: 3.062397 | dt: 696.38ms | tok/sec: 752,881 | bf16_mfu: 16.71% | eta: 4.5m
step 02660 (87.27%) | loss: 3.071426 | dt: 697.24ms | tok/sec: 751,949 | bf16_mfu: 16.69% | eta: 4.5m
step 02661 (87.30%) | loss: 3.066434 | dt: 695.24ms | tok/sec: 754,113 | bf16_mfu: 16.74% | eta: 4.5m
step 02662 (87.34%) | loss: 3.077067 | dt: 694.86ms | tok/sec: 754,524 | bf16_mfu: 16.75% | eta: 4.5m
step 02663 (87.37%) | loss: 3.067078 | dt: 693.20ms | tok/sec: 756,326 | bf16_mfu: 16.79% | eta: 4.5m
step 02664 (87.40%) | loss: 3.073851 | dt: 696.03ms | tok/sec: 753,250 | bf16_mfu: 16.72% | eta: 4.5m
step 02665 (87.43%) | loss: 3.082453 | dt: 692.60ms | tok/sec: 756,987 | bf16_mfu: 16.80% | eta: 4.5m
step 02666 (87.47%) | loss: 3.082177 | dt: 697.39ms | tok/sec: 751,791 | bf16_mfu: 16.69% | eta: 4.4m
Starting epoch 15
step 02667 (87.50%) | loss: 3.071975 | dt: 691.74ms | tok/sec: 757,927 | bf16_mfu: 16.82% | eta: 4.4m
Step 02667 | Epoch 14 | Val BPB: 1.094394 | Val Loss: 3.367699
step 02668 (87.53%) | loss: 3.051015 | dt: 671.01ms | tok/sec: 781,337 | bf16_mfu: 17.34% | eta: 4.4m
step 02669 (87.57%) | loss: 3.022428 | dt: 686.89ms | tok/sec: 763,278 | bf16_mfu: 16.94% | eta: 4.4m
step 02670 (87.60%) | loss: 2.983236 | dt: 695.53ms | tok/sec: 753,794 | bf16_mfu: 16.73% | eta: 4.4m
step 02671 (87.63%) | loss: 2.972512 | dt: 695.69ms | tok/sec: 753,624 | bf16_mfu: 16.73% | eta: 4.4m
step 02672 (87.66%) | loss: 2.955826 | dt: 691.93ms | tok/sec: 757,719 | bf16_mfu: 16.82% | eta: 4.4m
step 02673 (87.70%) | loss: 2.943979 | dt: 698.71ms | tok/sec: 750,365 | bf16_mfu: 16.66% | eta: 4.4m
step 02674 (87.73%) | loss: 2.929681 | dt: 696.64ms | tok/sec: 752,595 | bf16_mfu: 16.71% | eta: 4.4m
step 02675 (87.76%) | loss: 2.926924 | dt: 689.88ms | tok/sec: 759,974 | bf16_mfu: 16.87% | eta: 4.3m
step 02676 (87.80%) | loss: 2.922433 | dt: 695.58ms | tok/sec: 753,745 | bf16_mfu: 16.73% | eta: 4.3m
step 02677 (87.83%) | loss: 2.923970 | dt: 698.01ms | tok/sec: 751,123 | bf16_mfu: 16.67% | eta: 4.3m
step 02678 (87.86%) | loss: 2.926146 | dt: 694.99ms | tok/sec: 754,378 | bf16_mfu: 16.75% | eta: 4.3m
step 02679 (87.89%) | loss: 2.926430 | dt: 696.67ms | tok/sec: 752,559 | bf16_mfu: 16.70% | eta: 4.3m
step 02680 (87.93%) | loss: 2.914477 | dt: 694.39ms | tok/sec: 755,029 | bf16_mfu: 16.76% | eta: 4.3m
step 02681 (87.96%) | loss: 2.912305 | dt: 698.81ms | tok/sec: 750,258 | bf16_mfu: 16.65% | eta: 4.3m
step 02682 (87.99%) | loss: 2.916300 | dt: 694.34ms | tok/sec: 755,089 | bf16_mfu: 16.76% | eta: 4.3m
step 02683 (88.02%) | loss: 2.918224 | dt: 700.70ms | tok/sec: 748,230 | bf16_mfu: 16.61% | eta: 4.2m
step 02684 (88.06%) | loss: 2.925984 | dt: 695.15ms | tok/sec: 754,208 | bf16_mfu: 16.74% | eta: 4.2m
step 02685 (88.09%) | loss: 2.949425 | dt: 695.37ms | tok/sec: 753,967 | bf16_mfu: 16.74% | eta: 4.2m
step 02686 (88.12%) | loss: 2.951235 | dt: 697.26ms | tok/sec: 751,928 | bf16_mfu: 16.69% | eta: 4.2m
step 02687 (88.16%) | loss: 2.945358 | dt: 692.26ms | tok/sec: 757,355 | bf16_mfu: 16.81% | eta: 4.2m
step 02688 (88.19%) | loss: 2.940296 | dt: 693.28ms | tok/sec: 756,242 | bf16_mfu: 16.79% | eta: 4.2m
step 02689 (88.22%) | loss: 2.940450 | dt: 700.07ms | tok/sec: 748,906 | bf16_mfu: 16.62% | eta: 4.2m
step 02690 (88.25%) | loss: 2.938530 | dt: 696.18ms | tok/sec: 753,096 | bf16_mfu: 16.72% | eta: 4.2m
step 02691 (88.29%) | loss: 2.942962 | dt: 696.12ms | tok/sec: 753,160 | bf16_mfu: 16.72% | eta: 4.2m
step 02692 (88.32%) | loss: 2.969875 | dt: 694.06ms | tok/sec: 755,389 | bf16_mfu: 16.77% | eta: 4.1m
step 02693 (88.35%) | loss: 2.970758 | dt: 693.73ms | tok/sec: 755,753 | bf16_mfu: 16.78% | eta: 4.1m
step 02694 (88.39%) | loss: 2.954916 | dt: 697.85ms | tok/sec: 751,289 | bf16_mfu: 16.68% | eta: 4.1m
step 02695 (88.42%) | loss: 2.950804 | dt: 695.64ms | tok/sec: 753,674 | bf16_mfu: 16.73% | eta: 4.1m
step 02696 (88.45%) | loss: 2.955407 | dt: 696.61ms | tok/sec: 752,631 | bf16_mfu: 16.71% | eta: 4.1m
step 02697 (88.48%) | loss: 2.959682 | dt: 697.07ms | tok/sec: 752,127 | bf16_mfu: 16.70% | eta: 4.1m
step 02698 (88.52%) | loss: 2.957989 | dt: 696.54ms | tok/sec: 752,702 | bf16_mfu: 16.71% | eta: 4.1m
step 02699 (88.55%) | loss: 2.970302 | dt: 694.11ms | tok/sec: 755,336 | bf16_mfu: 16.77% | eta: 4.1m
step 02700 (88.58%) | loss: 2.963892 | dt: 696.99ms | tok/sec: 752,220 | bf16_mfu: 16.70% | eta: 4.0m
step 02701 (88.62%) | loss: 2.966393 | dt: 700.74ms | tok/sec: 748,192 | bf16_mfu: 16.61% | eta: 4.0m
step 02702 (88.65%) | loss: 2.977395 | dt: 695.69ms | tok/sec: 753,625 | bf16_mfu: 16.73% | eta: 4.0m
step 02703 (88.68%) | loss: 2.990313 | dt: 697.97ms | tok/sec: 751,160 | bf16_mfu: 16.67% | eta: 4.0m
step 02704 (88.71%) | loss: 2.991056 | dt: 699.30ms | tok/sec: 749,736 | bf16_mfu: 16.64% | eta: 4.0m
step 02705 (88.75%) | loss: 2.992819 | dt: 693.60ms | tok/sec: 755,894 | bf16_mfu: 16.78% | eta: 4.0m
step 02706 (88.78%) | loss: 2.994383 | dt: 695.02ms | tok/sec: 754,352 | bf16_mfu: 16.74% | eta: 4.0m
step 02707 (88.81%) | loss: 2.990228 | dt: 694.58ms | tok/sec: 754,831 | bf16_mfu: 16.76% | eta: 4.0m
step 02708 (88.85%) | loss: 2.990537 | dt: 699.36ms | tok/sec: 749,668 | bf16_mfu: 16.64% | eta: 4.0m
step 02709 (88.88%) | loss: 3.009743 | dt: 699.12ms | tok/sec: 749,921 | bf16_mfu: 16.65% | eta: 3.9m
step 02710 (88.91%) | loss: 2.994825 | dt: 693.95ms | tok/sec: 755,514 | bf16_mfu: 16.77% | eta: 3.9m
step 02711 (88.94%) | loss: 3.007419 | dt: 701.46ms | tok/sec: 747,427 | bf16_mfu: 16.59% | eta: 3.9m
step 02712 (88.98%) | loss: 3.010902 | dt: 696.35ms | tok/sec: 752,904 | bf16_mfu: 16.71% | eta: 3.9m
step 02713 (89.01%) | loss: 3.020433 | dt: 696.92ms | tok/sec: 752,294 | bf16_mfu: 16.70% | eta: 3.9m
step 02714 (89.04%) | loss: 3.033411 | dt: 698.50ms | tok/sec: 750,595 | bf16_mfu: 16.66% | eta: 3.9m
step 02715 (89.07%) | loss: 3.025866 | dt: 695.52ms | tok/sec: 753,811 | bf16_mfu: 16.73% | eta: 3.9m
